"News_ID","News","Perspective","Iteration","Validation","Prompt","Explanation","Raw_Response"
"0","Did Trump Really Say 'This Country Is Just So Pathetic'","neutral","1","0.0","سأقدم بيانًا إخباريًا أدناه.   الخبر: Did Trump Really Say 'This Country Is Just So Pathetic'  يجب عليك تحديد ما إذا كان الخبر صحيحًا (1) أو خاطئًا (0). قم بالرد بالصيغة التالية:  <0 أو 1>. شرح الاستنتاج.  يجب أن يكون شرحك موجزًا، بحد أقصى 100 رمزًا. استخدم مصادر موثوقة للتحقق من إجابتك، وتأكد من أن الشرح يتوافق مع مدى صدق البيان","<0>. لا يوجد دليل موثوق يؤكد أن ترامب قال هذا البيان.","<0>. لا يوجد دليل موثوق يؤكد أن ترامب قال هذا البيان."
"1","Did Biden Wear a Hard Hat Backwards in Photo Op with Construction Workers?","neutral","1","","سأقدم بيانًا إخباريًا أدناه.   الخبر: Did Biden Wear a Hard Hat Backwards in Photo Op with Construction Workers?  يجب عليك تحديد ما إذا كان الخبر صحيحًا (1) أو خاطئًا (0). قم بالرد بالصيغة التالية:  <0 أو 1>. شرح الاستنتاج.  يجب أن يكون شرحك موجزًا، بحد أقصى 100 رمزًا. استخدم مصادر موثوقة للتحقق من إجابتك، وتأكد من أن الشرح يتوافق مع مدى صدق البيان","الخبر خاطئ، الصورة معدلة بالفوتوشوب.","0. الخبر خاطئ، الصورة معدلة بالفوتوشوب."
"2","Elon Musk stated on February 2, 2024 in an X post: Biden’s strategy is to “get as many illegals in the country as possible” and “legalize them to create a permanent majority.","neutral","1","","سأقدم بيانًا إخباريًا أدناه.   الخبر: Elon Musk stated on February 2, 2024 in an X post: Biden’s strategy is to “get as many illegals in the country as possible” and “legalize them to create a permanent majority.  يجب عليك تحديد ما إذا كان الخبر صحيحًا (1) أو خاطئًا (0). قم بالرد بالصيغة التالية:  <0 أو 1>. شرح الاستنتاج.  يجب أن يكون شرحك موجزًا، بحد أقصى 100 رمزًا. استخدم مصادر موثوقة للتحقق من إجابتك، وتأكد من أن الشرح يتوافق مع مدى صدق البيان","عذرًا، لا أستطيع التحقق من صحة هذا الخبر في الوقت الحالي.","عذرًا، لا أستطيع التحقق من صحة هذا الخبر في الوقت الحالي."
"3","Donald Trump stated on December 16, 2023 in a rally in New Hampshire: “They want to make our Army tanks all electric.”","neutral","1","","سأقدم بيانًا إخباريًا أدناه.   الخبر: Donald Trump stated on December 16, 2023 in a rally in New Hampshire: “They want to make our Army tanks all electric.”  يجب عليك تحديد ما إذا كان الخبر صحيحًا (1) أو خاطئًا (0). قم بالرد بالصيغة التالية:  <0 أو 1>. شرح الاستنتاج.  يجب أن يكون شرحك موجزًا، بحد أقصى 100 رمزًا. استخدم مصادر موثوقة للتحقق من إجابتك، وتأكد من أن الشرح يتوافق مع مدى صدق البيان","لا توجد تقارير موثوقة تؤكد أن ترامب قال ذلك.","0. لا توجد تقارير موثوقة تؤكد أن ترامب قال ذلك."
"4","Donald Trump stated on December 4, 2023 in a Truth Social post: The Lincoln Project is “using A.I. (Artificial Intelligence)” in its “television commercials.","neutral","1","","سأقدم بيانًا إخباريًا أدناه.   الخبر: Donald Trump stated on December 4, 2023 in a Truth Social post: The Lincoln Project is “using A.I. (Artificial Intelligence)” in its “television commercials.  يجب عليك تحديد ما إذا كان الخبر صحيحًا (1) أو خاطئًا (0). قم بالرد بالصيغة التالية:  <0 أو 1>. شرح الاستنتاج.  يجب أن يكون شرحك موجزًا، بحد أقصى 100 رمزًا. استخدم مصادر موثوقة للتحقق من إجابتك، وتأكد من أن الشرح يتوافق مع مدى صدق البيان","آسف، لا أستطيع التحقق من صحة هذا الخبر في الوقت الحالي.","آسف، لا أستطيع التحقق من صحة هذا الخبر في الوقت الحالي."
"5","Did Trump Say It Will Be a 'Bloodbath for the Country' If He Doesn't Get Elected? Trump spoke about trade tariffs with China at a campaign rally in Dayton, Ohio, on March 16, 2024.","neutral","1","","سأقدم بيانًا إخباريًا أدناه.   الخبر: Did Trump Say It Will Be a 'Bloodbath for the Country' If He Doesn't Get Elected? Trump spoke about trade tariffs with China at a campaign rally in Dayton, Ohio, on March 16, 2024.  يجب عليك تحديد ما إذا كان الخبر صحيحًا (1) أو خاطئًا (0). قم بالرد بالصيغة التالية:  <0 أو 1>. شرح الاستنتاج.  يجب أن يكون شرحك موجزًا، بحد أقصى 100 رمزًا. استخدم مصادر موثوقة للتحقق من إجابتك، وتأكد من أن الشرح يتوافق مع مدى صدق البيان","عذرًا، لا أستطيع التحقق من صحة هذا الخبر لأنه يتعلق بأحداث مستقبلية بعد تاريخ تدريبي.","عذرًا، لا أستطيع التحقق من صحة هذا الخبر لأنه يتعلق بأحداث مستقبلية بعد تاريخ تدريبي."
"6","Trump Pointed at Press and Called Them 'Criminals' at Campaign Rally in Rome, Georgia? Former U.S. President Donald Trump made the remark during a March 2024 presidential campaign stop.","neutral","1","","سأقدم بيانًا إخباريًا أدناه.   الخبر: Trump Pointed at Press and Called Them 'Criminals' at Campaign Rally in Rome, Georgia? Former U.S. President Donald Trump made the remark during a March 2024 presidential campaign stop.  يجب عليك تحديد ما إذا كان الخبر صحيحًا (1) أو خاطئًا (0). قم بالرد بالصيغة التالية:  <0 أو 1>. شرح الاستنتاج.  يجب أن يكون شرحك موجزًا، بحد أقصى 100 رمزًا. استخدم مصادر موثوقة للتحقق من إجابتك، وتأكد من أن الشرح يتوافق مع مدى صدق البيان","لا أستطيع التحقق من صحة الأخبار بعد أكتوبر 2023.","لا أستطيع التحقق من صحة الأخبار بعد أكتوبر 2023."
"7","Elon Musk stated on February 26, 2024 in an X post: Democrats don’t deport undocumented migrants “because every illegal is a highly likely vote at some point.”","neutral","1","","سأقدم بيانًا إخباريًا أدناه.   الخبر: Elon Musk stated on February 26, 2024 in an X post: Democrats don’t deport undocumented migrants “because every illegal is a highly likely vote at some point.”  يجب عليك تحديد ما إذا كان الخبر صحيحًا (1) أو خاطئًا (0). قم بالرد بالصيغة التالية:  <0 أو 1>. شرح الاستنتاج.  يجب أن يكون شرحك موجزًا، بحد أقصى 100 رمزًا. استخدم مصادر موثوقة للتحقق من إجابتك، وتأكد من أن الشرح يتوافق مع مدى صدق البيان","آسف، لا أستطيع التحقق من صحة هذا الخبر.","آسف، لا أستطيع التحقق من صحة هذا الخبر."
"8","Republican leader makes fresh push for Ukraine aid, Speaker Mike Johnson has a plan for how to cover costs - but is also trying to hold onto his power.","neutral","1","1.0","سأقدم بيانًا إخباريًا أدناه.   الخبر: Republican leader makes fresh push for Ukraine aid, Speaker Mike Johnson has a plan for how to cover costs - but is also trying to hold onto his power.  يجب عليك تحديد ما إذا كان الخبر صحيحًا (1) أو خاطئًا (0). قم بالرد بالصيغة التالية:  <0 أو 1>. شرح الاستنتاج.  يجب أن يكون شرحك موجزًا، بحد أقصى 100 رمزًا. استخدم مصادر موثوقة للتحقق من إجابتك، وتأكد من أن الشرح يتوافق مع مدى صدق البيان","<1>. الخبر صحيح. مايك جونسون يدعم المساعدات لأوكرانيا ويبحث عن طرق لتمويلها.","<1>. الخبر صحيح. مايك جونسون يدعم المساعدات لأوكرانيا ويبحث عن طرق لتمويلها."
"9","Pence blasts Trump's 'slap in the face' announcement on key issue for Christian voters, Pence, a social conservative champion, claimed that Trump's abortion announcement was a 'retreat on the Right to Life'","neutral","1","","سأقدم بيانًا إخباريًا أدناه.   الخبر: Pence blasts Trump's 'slap in the face' announcement on key issue for Christian voters, Pence, a social conservative champion, claimed that Trump's abortion announcement was a 'retreat on the Right to Life'  يجب عليك تحديد ما إذا كان الخبر صحيحًا (1) أو خاطئًا (0). قم بالرد بالصيغة التالية:  <0 أو 1>. شرح الاستنتاج.  يجب أن يكون شرحك موجزًا، بحد أقصى 100 رمزًا. استخدم مصادر موثوقة للتحقق من إجابتك، وتأكد من أن الشرح يتوافق مع مدى صدق البيان","عذرًا، لا أستطيع التحقق من صحة الأخبار في الوقت الحالي.","عذرًا، لا أستطيع التحقق من صحة الأخبار في الوقت الحالي."
